participant,Welcome_Screen:1,participant_code:1,age:1,gender:1,handedness:1,education:1,income:1,computer_hours:1,wcst_task:1,n_back_task:1,corsi_block_span_task:1,fitts_law:1,navon_task:1,TIME_start,TIME_end,TIME_total
s.e1f812d4-b0ac-48a6-aba6-c71058bff3e9.txt,welcome_screen.2021-05-25-1643.data.e1f812d4-b0ac-48a6-aba6-c71058bff3e9.txt,678629,30,2,1,3,2,0,WCST_Task.2021-05-25-1651.data.e1f812d4-b0ac-48a6-aba6-c71058bff3e9.txt,N_Back_Task.2021-05-25-1657.data.e1f812d4-b0ac-48a6-aba6-c71058bff3e9.txt,Corsi_Block_Span_Task.2021-05-25-1659.data.e1f812d4-b0ac-48a6-aba6-c71058bff3e9.txt,Fitts_Law.2021-05-25-1700.data.e1f812d4-b0ac-48a6-aba6-c71058bff3e9.txt,Navon_Task.2021-05-25-1703.data.e1f812d4-b0ac-48a6-aba6-c71058bff3e9.txt,2021-05-25-16-43,2021-05-25-17-03,20,
s.cd227bba-0ce7-46f6-80b9-38863a493aa8.txt,welcome_screen.2021-05-25-1558.data.cd227bba-0ce7-46f6-80b9-38863a493aa8.txt,332088,27,1,1,3,9,82,WCST_Task.2021-05-25-1607.data.cd227bba-0ce7-46f6-80b9-38863a493aa8.txt,N_Back_Task.2021-05-25-1613.data.cd227bba-0ce7-46f6-80b9-38863a493aa8.txt,Corsi_Block_Span_Task.2021-05-25-1614.data.cd227bba-0ce7-46f6-80b9-38863a493aa8.txt,Fitts_Law.2021-05-25-1616.data.cd227bba-0ce7-46f6-80b9-38863a493aa8.txt,Navon_Task.2021-05-25-1618.data.cd227bba-0ce7-46f6-80b9-38863a493aa8.txt,2021-05-25-15-58,2021-05-25-16-18,20,
s.e21414a5-ec1b-4a6a-aba3-947fd5d2a9e6.txt,welcome_screen.2021-05-25-1601.data.e21414a5-ec1b-4a6a-aba3-947fd5d2a9e6.txt,934851,25,1,1,4,9,44,WCST_Task.2021-05-25-1611.data.e21414a5-ec1b-4a6a-aba3-947fd5d2a9e6.txt,N_Back_Task.2021-05-25-1618.data.e21414a5-ec1b-4a6a-aba3-947fd5d2a9e6.txt,Corsi_Block_Span_Task.2021-05-25-1619.data.e21414a5-ec1b-4a6a-aba3-947fd5d2a9e6.txt,Fitts_Law.2021-05-25-1622.data.e21414a5-ec1b-4a6a-aba3-947fd5d2a9e6.txt,Navon_Task.2021-05-25-1628.data.e21414a5-ec1b-4a6a-aba3-947fd5d2a9e6.txt,2021-05-25-16-00,2021-05-25-16-28,28,
s.0e18b03a-a42e-4dc2-ae98-a85ccb73af2e.txt,welcome_screen.2021-05-25-1701.data.0e18b03a-a42e-4dc2-ae98-a85ccb73af2e.txt,892549,32,1,1,3,4,14,WCST_Task.2021-05-25-1710.data.0e18b03a-a42e-4dc2-ae98-a85ccb73af2e.txt,N_Back_Task.2021-05-25-1715.data.0e18b03a-a42e-4dc2-ae98-a85ccb73af2e.txt,Corsi_Block_Span_Task.2021-05-25-1717.data.0e18b03a-a42e-4dc2-ae98-a85ccb73af2e.txt,Fitts_Law.2021-05-25-1719.data.0e18b03a-a42e-4dc2-ae98-a85ccb73af2e.txt,Navon_Task.2021-05-25-1722.data.0e18b03a-a42e-4dc2-ae98-a85ccb73af2e.txt,2021-05-25-16-59,2021-05-25-17-22,23,
s.07704083-830b-42ff-9b0a-aadb77ea9b41.txt,"","","","","","","","","","","","","",2021-05-29-22-07,"",""
s.c3fbff17-ff13-4c6d-8028-d3a63dbb5902.txt,welcome_screen.2021-05-25-1700.data.c3fbff17-ff13-4c6d-8028-d3a63dbb5902.txt,352526,39,2,1,3,5,8,WCST_Task.2021-05-25-1711.data.c3fbff17-ff13-4c6d-8028-d3a63dbb5902.txt,N_Back_Task.2021-05-25-1718.data.c3fbff17-ff13-4c6d-8028-d3a63dbb5902.txt,Corsi_Block_Span_Task.2021-05-25-1722.data.c3fbff17-ff13-4c6d-8028-d3a63dbb5902.txt,Fitts_Law.2021-05-25-1724.data.c3fbff17-ff13-4c6d-8028-d3a63dbb5902.txt,Navon_Task.2021-05-25-1729.data.c3fbff17-ff13-4c6d-8028-d3a63dbb5902.txt,2021-05-25-16-59,2021-05-25-17-29,30,
s.36e25ed9-521e-4d11-932e-5b55f3f0d509.txt,"","","","","","","","","","","","","",2021-05-25-16-45,"",""
s.f796c4e9-d93b-4023-b74e-f3eb4c5fb71b.txt,welcome_screen.2021-05-25-1559.data.f796c4e9-d93b-4023-b74e-f3eb4c5fb71b.txt,402320,40,2,1,3,8,77,WCST_Task.2021-05-25-1610.data.f796c4e9-d93b-4023-b74e-f3eb4c5fb71b.txt,N_Back_Task.2021-05-25-1615.data.f796c4e9-d93b-4023-b74e-f3eb4c5fb71b.txt,Corsi_Block_Span_Task.2021-05-25-1617.data.f796c4e9-d93b-4023-b74e-f3eb4c5fb71b.txt,Fitts_Law.2021-05-25-1619.data.f796c4e9-d93b-4023-b74e-f3eb4c5fb71b.txt,Navon_Task.2021-05-25-1622.data.f796c4e9-d93b-4023-b74e-f3eb4c5fb71b.txt,2021-05-25-15-59,2021-05-25-16-22,23,
s.8f6ddfb2-9868-44eb-86da-e5fc590a4b30.txt,welcome_screen.2021-05-25-1555.data.8f6ddfb2-9868-44eb-86da-e5fc590a4b30.txt,674647,40,1,1,3,5,4,WCST_Task.2021-05-25-1602.data.8f6ddfb2-9868-44eb-86da-e5fc590a4b30.txt,N_Back_Task.2021-05-25-1607.data.8f6ddfb2-9868-44eb-86da-e5fc590a4b30.txt,Corsi_Block_Span_Task.2021-05-25-1608.data.8f6ddfb2-9868-44eb-86da-e5fc590a4b30.txt,Fitts_Law.2021-05-25-1610.data.8f6ddfb2-9868-44eb-86da-e5fc590a4b30.txt,Navon_Task.2021-05-25-1612.data.8f6ddfb2-9868-44eb-86da-e5fc590a4b30.txt,2021-05-25-15-54,2021-05-25-16-12,18,
s.f6b240af-f667-4efd-9eea-6a77f5fa9c4d.txt,welcome_screen.2021-05-25-1646.data.f6b240af-f667-4efd-9eea-6a77f5fa9c4d.txt,484881,29,1,1,4,10,80,WCST_Task.2021-05-25-1658.data.f6b240af-f667-4efd-9eea-6a77f5fa9c4d.txt,N_Back_Task.2021-05-25-1702.data.f6b240af-f667-4efd-9eea-6a77f5fa9c4d.txt,Corsi_Block_Span_Task.2021-05-25-1703.data.f6b240af-f667-4efd-9eea-6a77f5fa9c4d.txt,Fitts_Law.2021-05-25-1704.data.f6b240af-f667-4efd-9eea-6a77f5fa9c4d.txt,Navon_Task.2021-05-25-1707.data.f6b240af-f667-4efd-9eea-6a77f5fa9c4d.txt,2021-05-25-16-43,2021-05-25-17-07,24,
s.0f813f5f-6fd5-4c91-b853-c9c9212cc968.txt,welcome_screen.2021-05-25-1603.data.0f813f5f-6fd5-4c91-b853-c9c9212cc968.txt,140183,62,2,2,2,3,0,WCST_Task.2021-05-25-1615.data.0f813f5f-6fd5-4c91-b853-c9c9212cc968.txt,N_Back_Task.2021-05-25-1622.data.0f813f5f-6fd5-4c91-b853-c9c9212cc968.txt,Corsi_Block_Span_Task.2021-05-25-1623.data.0f813f5f-6fd5-4c91-b853-c9c9212cc968.txt,Fitts_Law.2021-05-25-1625.data.0f813f5f-6fd5-4c91-b853-c9c9212cc968.txt,Navon_Task.2021-05-25-1630.data.0f813f5f-6fd5-4c91-b853-c9c9212cc968.txt,2021-05-25-15-57,2021-05-25-16-30,33,
s.16c02511-5a28-466b-bfa6-08781d6ff1ae.txt,welcome_screen.2021-05-30-0007.data.16c02511-5a28-466b-bfa6-08781d6ff1ae.txt,371360,63,1,2,3,5,54,WCST_Task.2021-05-30-0017.data.16c02511-5a28-466b-bfa6-08781d6ff1ae.txt,N_Back_Task.2021-05-30-0022.data.16c02511-5a28-466b-bfa6-08781d6ff1ae.txt,Corsi_Block_Span_Task.2021-05-30-0023.data.16c02511-5a28-466b-bfa6-08781d6ff1ae.txt,Fitts_Law.2021-05-30-0026.data.16c02511-5a28-466b-bfa6-08781d6ff1ae.txt,Navon_Task.2021-05-30-0031.data.16c02511-5a28-466b-bfa6-08781d6ff1ae.txt,2021-05-30-00-07,2021-05-30-00-31,24,
s.d6280059-c9c2-4499-bccb-79b0dc0a6df7.txt,welcome_screen.2021-05-25-1616.data.d6280059-c9c2-4499-bccb-79b0dc0a6df7.txt,990202,"","","","","","","","","","","",2021-05-25-16-16,"",""
s.ccd53c2d-bc04-4545-a016-59dc0526d0df.txt,welcome_screen.2021-05-25-1844.data.ccd53c2d-bc04-4545-a016-59dc0526d0df.txt,362780,49,2,1,3,6,5,WCST_Task.2021-05-25-1853.data.ccd53c2d-bc04-4545-a016-59dc0526d0df.txt,N_Back_Task.2021-05-25-1858.data.ccd53c2d-bc04-4545-a016-59dc0526d0df.txt,Corsi_Block_Span_Task.2021-05-25-1859.data.ccd53c2d-bc04-4545-a016-59dc0526d0df.txt,Fitts_Law.2021-05-25-1901.data.ccd53c2d-bc04-4545-a016-59dc0526d0df.txt,Navon_Task.2021-05-25-1903.data.ccd53c2d-bc04-4545-a016-59dc0526d0df.txt,2021-05-25-18-39,2021-05-25-19-03,24,
s.8631dfc2-debc-4de9-bdb6-064dc3c7613f.txt,welcome_screen.2021-05-20-1638.data.8631dfc2-debc-4de9-bdb6-064dc3c7613f.txt,479017,22,4,"","","","","","","","","",2021-05-20-16-38,"",""
s.53d0fa70-206d-4723-bc87-36000b318f5f.txt,welcome_screen.2021-05-25-1615.data.53d0fa70-206d-4723-bc87-36000b318f5f.txt,528482,33,2,1,3,5,10,WCST_Task.2021-05-25-1626.data.53d0fa70-206d-4723-bc87-36000b318f5f.txt,N_Back_Task.2021-05-25-1630.data.53d0fa70-206d-4723-bc87-36000b318f5f.txt,Corsi_Block_Span_Task.2021-05-25-1632.data.53d0fa70-206d-4723-bc87-36000b318f5f.txt,Fitts_Law.2021-05-25-1633.data.53d0fa70-206d-4723-bc87-36000b318f5f.txt,Navon_Task.2021-05-25-1636.data.53d0fa70-206d-4723-bc87-36000b318f5f.txt,2021-05-25-16-15,2021-05-25-16-36,21,
s.622bea73-4421-41b2-ad97-b1ce0eb366de.txt,welcome_screen.2021-05-25-1648.data.622bea73-4421-41b2-ad97-b1ce0eb366de.txt,316448,28,1,1,4,3,0,WCST_Task.2021-05-25-1658.data.622bea73-4421-41b2-ad97-b1ce0eb366de.txt,N_Back_Task.2021-05-25-1704.data.622bea73-4421-41b2-ad97-b1ce0eb366de.txt,Corsi_Block_Span_Task.2021-05-25-1706.data.622bea73-4421-41b2-ad97-b1ce0eb366de.txt,Fitts_Law.2021-05-25-1708.data.622bea73-4421-41b2-ad97-b1ce0eb366de.txt,Navon_Task.2021-05-25-1712.data.622bea73-4421-41b2-ad97-b1ce0eb366de.txt,2021-05-25-16-48,2021-05-25-17-12,24,
s.ba665053-2507-4760-9b26-f318dc7e033e.txt,"",914723,"","","","","","","","","","","",2021-05-29-23-27,"",""
s.6eab1ff3-7a4f-47a0-be09-47b125903c2a.txt,welcome_screen.2021-05-25-1556.data.6eab1ff3-7a4f-47a0-be09-47b125903c2a.txt,211890,47,2,1,2,3,3,WCST_Task.2021-05-25-1605.data.6eab1ff3-7a4f-47a0-be09-47b125903c2a.txt,"","","","",2021-05-25-15-56,"",""
s.1dd472b1-5839-432b-9b9c-6125927bd9c5.txt,welcome_screen.2021-05-25-1558.data.1dd472b1-5839-432b-9b9c-6125927bd9c5.txt,293897,30,1,1,3,7,0,WCST_Task.2021-05-25-1607.data.1dd472b1-5839-432b-9b9c-6125927bd9c5.txt,N_Back_Task.2021-05-25-1612.data.1dd472b1-5839-432b-9b9c-6125927bd9c5.txt,Corsi_Block_Span_Task.2021-05-25-1614.data.1dd472b1-5839-432b-9b9c-6125927bd9c5.txt,Fitts_Law.2021-05-25-1615.data.1dd472b1-5839-432b-9b9c-6125927bd9c5.txt,Navon_Task.2021-05-25-1618.data.1dd472b1-5839-432b-9b9c-6125927bd9c5.txt,2021-05-25-15-58,2021-05-25-16-18,20,
s.5ec89c2d-2d2f-43be-ae8f-a2348749c17d.txt,welcome_screen.2021-05-25-1631.data.5ec89c2d-2d2f-43be-ae8f-a2348749c17d.txt,331098,"","","","","","","","","","","",2021-05-25-16-31,"",""
s.8b7f5f8b-03f2-42fc-b863-c855423c2a97.txt,welcome_screen.2021-05-25-1601.data.8b7f5f8b-03f2-42fc-b863-c855423c2a97.txt,726906,35,2,1,4,5,50,WCST_Task.2021-05-25-1649.data.8b7f5f8b-03f2-42fc-b863-c855423c2a97.txt,N_Back_Task.2021-05-25-1657.data.8b7f5f8b-03f2-42fc-b863-c855423c2a97.txt,Corsi_Block_Span_Task.2021-05-25-1658.data.8b7f5f8b-03f2-42fc-b863-c855423c2a97.txt,Fitts_Law.2021-05-25-1700.data.8b7f5f8b-03f2-42fc-b863-c855423c2a97.txt,Navon_Task.2021-05-25-1711.data.8b7f5f8b-03f2-42fc-b863-c855423c2a97.txt,2021-05-25-16-01,2021-05-25-17-11,70,
s.4b259011-22a4-4d94-ab16-97586833a8d3.txt,welcome_screen.2021-05-25-1613.data.4b259011-22a4-4d94-ab16-97586833a8d3.txt,157836,37,2,1,4,6,1,WCST_Task.2021-05-25-1623.data.4b259011-22a4-4d94-ab16-97586833a8d3.txt,N_Back_Task.2021-05-25-1630.data.4b259011-22a4-4d94-ab16-97586833a8d3.txt,Corsi_Block_Span_Task.2021-05-25-1634.data.4b259011-22a4-4d94-ab16-97586833a8d3.txt,Fitts_Law.2021-05-25-1637.data.4b259011-22a4-4d94-ab16-97586833a8d3.txt,Navon_Task.2021-05-25-1642.data.4b259011-22a4-4d94-ab16-97586833a8d3.txt,2021-05-25-16-12,2021-05-25-16-42,30,
s.5d056688-08f3-4556-8e84-447d30caac51.txt,welcome_screen.2021-05-25-1600.data.5d056688-08f3-4556-8e84-447d30caac51.txt,193611,52,1,1,4,5,15,WCST_Task.2021-05-25-1609.data.5d056688-08f3-4556-8e84-447d30caac51.txt,N_Back_Task.2021-05-25-1615.data.5d056688-08f3-4556-8e84-447d30caac51.txt,Corsi_Block_Span_Task.2021-05-25-1616.data.5d056688-08f3-4556-8e84-447d30caac51.txt,Fitts_Law.2021-05-25-1618.data.5d056688-08f3-4556-8e84-447d30caac51.txt,Navon_Task.2021-05-25-1622.data.5d056688-08f3-4556-8e84-447d30caac51.txt,2021-05-25-16-00,2021-05-25-16-22,22,
s.012625d3-b9f3-477d-af5b-e92c2b379475.txt,welcome_screen.2021-05-25-1559.data.012625d3-b9f3-477d-af5b-e92c2b379475.txt,491090,37,1,1,3,1,60,WCST_Task.2021-05-25-1609.data.012625d3-b9f3-477d-af5b-e92c2b379475.txt,N_Back_Task.2021-05-25-1616.data.012625d3-b9f3-477d-af5b-e92c2b379475.txt,Corsi_Block_Span_Task.2021-05-25-1618.data.012625d3-b9f3-477d-af5b-e92c2b379475.txt,Fitts_Law.2021-05-25-1620.data.012625d3-b9f3-477d-af5b-e92c2b379475.txt,Navon_Task.2021-05-25-1624.data.012625d3-b9f3-477d-af5b-e92c2b379475.txt,2021-05-25-15-59,2021-05-25-16-24,25,
s.5e5cdfb3-8bb3-4d83-bd1b-20e9ab5890e2.txt,welcome_screen.2021-05-29-2121.data.5e5cdfb3-8bb3-4d83-bd1b-20e9ab5890e2.txt,501414,45,2,1,4,7,4,WCST_Task.2021-05-29-2131.data.5e5cdfb3-8bb3-4d83-bd1b-20e9ab5890e2.txt,N_Back_Task.2021-05-29-2137.data.5e5cdfb3-8bb3-4d83-bd1b-20e9ab5890e2.txt,Corsi_Block_Span_Task.2021-05-29-2139.data.5e5cdfb3-8bb3-4d83-bd1b-20e9ab5890e2.txt,Fitts_Law.2021-05-29-2141.data.5e5cdfb3-8bb3-4d83-bd1b-20e9ab5890e2.txt,Navon_Task.2021-05-29-2145.data.5e5cdfb3-8bb3-4d83-bd1b-20e9ab5890e2.txt,2021-05-29-21-20,2021-05-29-21-45,25,
s.c445ff7a-c9a9-4f7c-a251-ca7243bb7c09.txt,welcome_screen.2021-05-29-2247.data.c445ff7a-c9a9-4f7c-a251-ca7243bb7c09.txt,641785,31,4,1,2,1,0,"","","","","",2021-05-29-22-47,"",""
s.a332c35d-c46d-4d3e-8a88-f1589090d5af.txt,welcome_screen.2021-05-25-1701.data.a332c35d-c46d-4d3e-8a88-f1589090d5af.txt,565850,33,2,1,3,6,44,"","","","","",2021-05-25-17-01,"",""
s.83245ad6-20a3-4733-9982-159220daee68.txt,welcome_screen.2021-05-29-2151.data.83245ad6-20a3-4733-9982-159220daee68.txt,988450,28,1,1,3,9,79,"","","","","",2021-05-29-21-51,"",""
s.c6ad6698-4f59-4753-9ae9-6f8d562c5fe1.txt,welcome_screen.2021-05-12-1504.data.c6ad6698-4f59-4753-9ae9-6f8d562c5fe1.txt,429398,"","","","","","","","","","","",2021-05-12-15-03,"",""
s.292fd72e-ecd9-4140-9607-5a95d6a19835.txt,welcome_screen.2021-05-25-1626.data.292fd72e-ecd9-4140-9607-5a95d6a19835.txt,152368,"","","","","","","","","","","",2021-05-25-16-26,"",""
s.b12fa154-6a9a-4d53-bf1d-ee94fdd559cb.txt,welcome_screen.2021-05-25-1627.data.b12fa154-6a9a-4d53-bf1d-ee94fdd559cb.txt,163632,24,2,1,2,7,56,"","","","","",2021-05-25-16-27,"",""
s.bd6f2367-85b5-4e95-b4a1-6a5083ce5fbf.txt,welcome_screen.2021-05-25-1555.data.bd6f2367-85b5-4e95-b4a1-6a5083ce5fbf.txt,291402,"","","","","","","","","","","",2021-05-25-15-55,"",""
s.8fcfc53a-2359-468a-9d12-b4aee1995521.txt,welcome_screen.2021-05-25-1601.data.8fcfc53a-2359-468a-9d12-b4aee1995521.txt,195458,54,1,1,2,4,5,WCST_Task.2021-05-25-1610.data.8fcfc53a-2359-468a-9d12-b4aee1995521.txt,N_Back_Task.2021-05-25-1615.data.8fcfc53a-2359-468a-9d12-b4aee1995521.txt,Corsi_Block_Span_Task.2021-05-25-1617.data.8fcfc53a-2359-468a-9d12-b4aee1995521.txt,Fitts_Law.2021-05-25-1619.data.8fcfc53a-2359-468a-9d12-b4aee1995521.txt,Navon_Task.2021-05-25-1622.data.8fcfc53a-2359-468a-9d12-b4aee1995521.txt,2021-05-25-16-00,2021-05-25-16-22,22,
s.1785bdda-ee91-41e1-b395-dbc2fbb752a5.txt,"","","","","","","","","","","","","",2021-05-25-15-56,"",""
s.6136a92f-8d15-403e-9d69-726ae3db190c.txt,welcome_screen.2021-05-25-1556.data.6136a92f-8d15-403e-9d69-726ae3db190c.txt,374742,41,2,1,2,3,100,"","","","","",2021-05-25-15-55,"",""
s.645aeff6-49a7-4453-8fdc-5d3c6cd1a159.txt,welcome_screen.2021-05-25-1631.data.645aeff6-49a7-4453-8fdc-5d3c6cd1a159.txt,778054,"","","","","","","","","","","",2021-05-25-16-31,"",""
s.a0d07828-9e5c-405b-ba58-f6ae42b4278c.txt,welcome_screen.2021-05-25-1616.data.a0d07828-9e5c-405b-ba58-f6ae42b4278c.txt,938534,25,1,1,3,7,75,WCST_Task.2021-05-25-1628.data.a0d07828-9e5c-405b-ba58-f6ae42b4278c.txt,N_Back_Task.2021-05-25-1639.data.a0d07828-9e5c-405b-ba58-f6ae42b4278c.txt,Corsi_Block_Span_Task.2021-05-25-1642.data.a0d07828-9e5c-405b-ba58-f6ae42b4278c.txt,Fitts_Law.2021-05-25-1648.data.a0d07828-9e5c-405b-ba58-f6ae42b4278c.txt,Navon_Task.2021-05-25-1651.data.a0d07828-9e5c-405b-ba58-f6ae42b4278c.txt,2021-05-25-16-14,2021-05-25-16-51,37,
s.f2986ef2-baab-4f2d-b961-9850ae5d4c8b.txt,welcome_screen.2021-05-25-1712.data.f2986ef2-baab-4f2d-b961-9850ae5d4c8b.txt,960412,26,1,1,3,8,79,WCST_Task.2021-05-25-1724.data.f2986ef2-baab-4f2d-b961-9850ae5d4c8b.txt,N_Back_Task.2021-05-25-1732.data.f2986ef2-baab-4f2d-b961-9850ae5d4c8b.txt,Corsi_Block_Span_Task.2021-05-25-1734.data.f2986ef2-baab-4f2d-b961-9850ae5d4c8b.txt,Fitts_Law.2021-05-25-1735.data.f2986ef2-baab-4f2d-b961-9850ae5d4c8b.txt,Navon_Task.2021-05-25-1739.data.f2986ef2-baab-4f2d-b961-9850ae5d4c8b.txt,2021-05-25-17-10,2021-05-25-17-39,29,
s.ac47944c-e11b-456d-9b7a-eab173586797.txt,welcome_screen.2021-05-25-1647.data.ac47944c-e11b-456d-9b7a-eab173586797.txt,438964,41,1,1,3,6,44,WCST_Task.2021-05-25-1656.data.ac47944c-e11b-456d-9b7a-eab173586797.txt,N_Back_Task.2021-05-25-1701.data.ac47944c-e11b-456d-9b7a-eab173586797.txt,Corsi_Block_Span_Task.2021-05-25-1702.data.ac47944c-e11b-456d-9b7a-eab173586797.txt,Fitts_Law.2021-05-25-1703.data.ac47944c-e11b-456d-9b7a-eab173586797.txt,Navon_Task.2021-05-25-1706.data.ac47944c-e11b-456d-9b7a-eab173586797.txt,2021-05-25-16-46,2021-05-25-17-06,20,
s.319f364a-2980-43b0-95bc-4af1dffac40d.txt,welcome_screen.2021-05-25-1555.data.319f364a-2980-43b0-95bc-4af1dffac40d.txt,573978,32,1,2,2,6,44,WCST_Task.2021-05-25-1602.data.319f364a-2980-43b0-95bc-4af1dffac40d.txt,N_Back_Task.2021-05-25-1607.data.319f364a-2980-43b0-95bc-4af1dffac40d.txt,Corsi_Block_Span_Task.2021-05-25-1608.data.319f364a-2980-43b0-95bc-4af1dffac40d.txt,Fitts_Law.2021-05-25-1610.data.319f364a-2980-43b0-95bc-4af1dffac40d.txt,Navon_Task.2021-05-25-1612.data.319f364a-2980-43b0-95bc-4af1dffac40d.txt,2021-05-25-15-55,2021-05-25-16-12,17,
s.f07e207b-583a-4cba-a2be-97494be35b8f.txt,welcome_screen.2021-05-25-1554.data.f07e207b-583a-4cba-a2be-97494be35b8f.txt,601236,50,2,1,2,1,0,WCST_Task.2021-05-25-1604.data.f07e207b-583a-4cba-a2be-97494be35b8f.txt,N_Back_Task.2021-05-25-1608.data.f07e207b-583a-4cba-a2be-97494be35b8f.txt,Corsi_Block_Span_Task.2021-05-25-1612.data.f07e207b-583a-4cba-a2be-97494be35b8f.txt,Fitts_Law.2021-05-25-1613.data.f07e207b-583a-4cba-a2be-97494be35b8f.txt,Navon_Task.2021-05-25-1617.data.f07e207b-583a-4cba-a2be-97494be35b8f.txt,2021-05-25-15-54,2021-05-25-16-17,23,
s.52909809-74dc-47e2-8640-9ab4eb8d84b6.txt,welcome_screen.2021-05-29-2207.data.52909809-74dc-47e2-8640-9ab4eb8d84b6.txt,216377,33,1,1,3,7,35,WCST_Task.2021-05-29-2215.data.52909809-74dc-47e2-8640-9ab4eb8d84b6.txt,N_Back_Task.2021-05-29-2223.data.52909809-74dc-47e2-8640-9ab4eb8d84b6.txt,Corsi_Block_Span_Task.2021-05-29-2225.data.52909809-74dc-47e2-8640-9ab4eb8d84b6.txt,Fitts_Law.2021-05-29-2227.data.52909809-74dc-47e2-8640-9ab4eb8d84b6.txt,Navon_Task.2021-05-29-2230.data.52909809-74dc-47e2-8640-9ab4eb8d84b6.txt,2021-05-29-22-06,2021-05-29-22-30,24,
s.7f318e70-d283-4629-accc-b458cc437fdf.txt,welcome_screen.2021-05-25-1601.data.7f318e70-d283-4629-accc-b458cc437fdf.txt,816256,31,1,1,3,10,100,"","","","","",2021-05-25-16-00,"",""
s.0bd9c1b0-7b4e-4feb-8bd6-d43db52aa12e.txt,welcome_screen.2021-05-25-1654.data.0bd9c1b0-7b4e-4feb-8bd6-d43db52aa12e.txt,493614,34,1,1,3,4,10,WCST_Task.2021-05-25-1709.data.0bd9c1b0-7b4e-4feb-8bd6-d43db52aa12e.txt,N_Back_Task.2021-05-25-1715.data.0bd9c1b0-7b4e-4feb-8bd6-d43db52aa12e.txt,Corsi_Block_Span_Task.2021-05-25-1717.data.0bd9c1b0-7b4e-4feb-8bd6-d43db52aa12e.txt,Fitts_Law.2021-05-25-1720.data.0bd9c1b0-7b4e-4feb-8bd6-d43db52aa12e.txt,Navon_Task.2021-05-25-1725.data.0bd9c1b0-7b4e-4feb-8bd6-d43db52aa12e.txt,2021-05-25-16-54,2021-05-25-17-25,31,
s.6cb136e4-3238-4752-be11-6a8da78f98d9.txt,welcome_screen.2021-05-29-2126.data.6cb136e4-3238-4752-be11-6a8da78f98d9.txt,434528,25,2,1,3,6,36,WCST_Task.2021-05-29-2134.data.6cb136e4-3238-4752-be11-6a8da78f98d9.txt,N_Back_Task.2021-05-29-2138.data.6cb136e4-3238-4752-be11-6a8da78f98d9.txt,Corsi_Block_Span_Task.2021-05-29-2139.data.6cb136e4-3238-4752-be11-6a8da78f98d9.txt,Fitts_Law.2021-05-29-2140.data.6cb136e4-3238-4752-be11-6a8da78f98d9.txt,Navon_Task.2021-05-29-2142.data.6cb136e4-3238-4752-be11-6a8da78f98d9.txt,2021-05-29-21-26,2021-05-29-21-42,16,
s.670d6179-61a5-4fa0-a8fc-1295cda033b8.txt,welcome_screen.2021-05-25-1555.data.670d6179-61a5-4fa0-a8fc-1295cda033b8.txt,341386,25,1,1,3,8,28,"","","","","",2021-05-25-15-55,"",""
s.e7f8ba8c-de8e-4c25-a270-7b27aa1ebd1c.txt,welcome_screen.2021-05-25-1559.data.e7f8ba8c-de8e-4c25-a270-7b27aa1ebd1c.txt,632838,25,1,1,3,6,33,WCST_Task.2021-05-25-1613.data.e7f8ba8c-de8e-4c25-a270-7b27aa1ebd1c.txt,N_Back_Task.2021-05-25-1620.data.e7f8ba8c-de8e-4c25-a270-7b27aa1ebd1c.txt,Corsi_Block_Span_Task.2021-05-25-1621.data.e7f8ba8c-de8e-4c25-a270-7b27aa1ebd1c.txt,Fitts_Law.2021-05-25-1623.data.e7f8ba8c-de8e-4c25-a270-7b27aa1ebd1c.txt,Navon_Task.2021-05-25-1626.data.e7f8ba8c-de8e-4c25-a270-7b27aa1ebd1c.txt,2021-05-25-15-59,2021-05-25-16-26,27,
s.93e5b042-803f-4d54-bf45-53dd72a5cc5c.txt,welcome_screen.2021-05-25-1602.data.93e5b042-803f-4d54-bf45-53dd72a5cc5c.txt,357250,30,1,1,3,6,76,WCST_Task.2021-05-25-1611.data.93e5b042-803f-4d54-bf45-53dd72a5cc5c.txt,N_Back_Task.2021-05-25-1616.data.93e5b042-803f-4d54-bf45-53dd72a5cc5c.txt,Corsi_Block_Span_Task.2021-05-25-1617.data.93e5b042-803f-4d54-bf45-53dd72a5cc5c.txt,Fitts_Law.2021-05-25-1621.data.93e5b042-803f-4d54-bf45-53dd72a5cc5c.txt,Navon_Task.2021-05-25-1623.data.93e5b042-803f-4d54-bf45-53dd72a5cc5c.txt,2021-05-25-16-02,2021-05-25-16-23,21,
s.eb787c67-a801-42ae-aa3a-2bb990e945b1.txt,welcome_screen.2021-05-25-1639.data.eb787c67-a801-42ae-aa3a-2bb990e945b1.txt,358099,32,1,1,3,1,59,WCST_Task.2021-05-25-1649.data.eb787c67-a801-42ae-aa3a-2bb990e945b1.txt,N_Back_Task.2021-05-25-1655.data.eb787c67-a801-42ae-aa3a-2bb990e945b1.txt,Corsi_Block_Span_Task.2021-05-25-1657.data.eb787c67-a801-42ae-aa3a-2bb990e945b1.txt,Fitts_Law.2021-05-25-1659.data.eb787c67-a801-42ae-aa3a-2bb990e945b1.txt,Navon_Task.2021-05-25-1702.data.eb787c67-a801-42ae-aa3a-2bb990e945b1.txt,2021-05-25-16-38,2021-05-25-17-02,24,
