,participant,reward,status,action,rule,rule_correct,rule_used,n_t
13897,456042.0,1,1,3,color,color,color,97
13898,456042.0,1,1,3,color,color,color,98
13899,456042.0,1,1,3,color,color,color,99
13900,793912.0,1,1,1,shape,shape,shape,0
13901,793912.0,0,2,2,shape,shape,number,1
13902,793912.0,0,2,3,shape,shape,color,2
13903,793912.0,0,2,,shape,shape,no rule,3
13904,793912.0,1,1,1,shape,shape,shape,4
13905,793912.0,1,1,1,shape,shape,shape,5
13906,793912.0,1,1,1,shape,shape,shape,6
13907,793912.0,1,1,1,shape,shape,shape,7
13908,793912.0,1,1,1,shape,shape,shape,8
13909,793912.0,1,1,1,shape,shape,shape,9
13910,793912.0,0,2,1,number,number,shape,10
13911,793912.0,0,2,3,number,number,color,11
13912,793912.0,0,2,3,number,number,color,12
13913,793912.0,0,2,3,number,number,color,13
13914,793912.0,0,2,1,number,number,shape,14
13915,793912.0,0,2,,number,number,no rule,15
13916,793912.0,0,2,,number,number,no rule,16
13917,793912.0,0,2,1,number,number,shape,17
13918,793912.0,0,2,1,number,number,shape,18
13919,793912.0,0,2,,color,color,no rule,19
13920,793912.0,1,1,3,color,color,color,20
13921,793912.0,1,1,3,color,color,color,21
13922,793912.0,1,1,3,color,color,color,22
13923,793912.0,1,1,3,color,color,color,23
13924,793912.0,1,1,3,color,color,color,24
13925,793912.0,1,1,3,color,color,color,25
13926,793912.0,1,1,3,color,color,color,26
13927,793912.0,1,1,1,shape,shape,shape,27
13928,793912.0,1,1,1,shape,shape,shape,28
13929,793912.0,1,1,1,shape,shape,shape,29
13930,793912.0,0,3,,shape,shape,time out,30
13931,793912.0,1,1,1,shape,shape,shape,31
13932,793912.0,1,1,1,shape,shape,shape,32
13933,793912.0,1,1,1,shape,shape,shape,33
13934,793912.0,0,2,3,shape,shape,color,34
13935,793912.0,0,2,1,number,number,shape,35
13936,793912.0,0,2,1,number,number,shape,36
13937,793912.0,0,2,3,number,number,color,37
13938,793912.0,0,2,3,number,number,color,38
13939,793912.0,0,2,1,number,number,shape,39
13940,793912.0,0,2,3,number,number,color,40
13941,793912.0,0,2,3,number,number,color,41
13942,793912.0,1,1,3,color,color,color,42
13943,793912.0,1,1,3,color,color,color,43
13944,793912.0,1,1,3,color,color,color,44
13945,793912.0,1,1,3,color,color,color,45
13946,793912.0,1,1,3,color,color,color,46
13947,793912.0,0,2,1,number,number,shape,47
13948,793912.0,0,2,1,number,number,shape,48
13949,793912.0,0,2,1,number,number,shape,49
13950,793912.0,0,2,1,number,number,shape,50
13951,793912.0,0,2,1,number,number,shape,51
13952,793912.0,0,2,1,number,number,shape,52
13953,793912.0,0,3,,shape,shape,time out,53
13954,793912.0,0,3,,shape,shape,time out,54
13955,793912.0,1,1,1,shape,shape,shape,55
13956,793912.0,1,1,1,shape,shape,shape,56
13957,793912.0,1,1,1,shape,shape,shape,57
13958,793912.0,1,1,1,shape,shape,shape,58
13959,793912.0,1,1,1,shape,shape,shape,59
13960,793912.0,1,1,3,color,color,color,60
13961,793912.0,1,1,3,color,color,color,61
13962,793912.0,1,1,3,color,color,color,62
13963,793912.0,1,1,3,color,color,color,63
13964,793912.0,1,1,3,color,color,color,64
13965,793912.0,1,1,1,shape,shape,shape,65
13966,793912.0,1,1,1,shape,shape,shape,66
13967,793912.0,1,1,1,shape,shape,shape,67
13968,793912.0,1,1,1,shape,shape,shape,68
13969,793912.0,1,1,1,shape,shape,shape,69
13970,793912.0,0,2,1,number,number,shape,70
13971,793912.0,0,2,3,number,number,color,71
13972,793912.0,1,1,2,number,number,number,72
13973,793912.0,1,1,2,number,number,number,73
13974,793912.0,1,1,2,number,number,number,74
13975,793912.0,1,1,2,number,number,number,75
13976,793912.0,1,1,2,number,number,number,76
13977,793912.0,0,2,2,shape,shape,number,77
13978,793912.0,1,1,1,shape,shape,shape,78
13979,793912.0,0,2,3,shape,shape,color,79
13980,793912.0,0,2,3,shape,shape,color,80
13981,793912.0,1,1,1,shape,shape,shape,81
13982,793912.0,1,1,1,shape,shape,shape,82
13983,793912.0,1,1,3,color,color,color,83
13984,793912.0,1,1,3,color,color,color,84
13985,793912.0,1,1,3,color,color,color,85
13986,793912.0,1,1,3,color,color,color,86
13987,793912.0,0,3,,color,color,time out,87
13988,793912.0,1,1,1,shape,shape,shape,88
13989,793912.0,1,1,1,shape,shape,shape,89
13990,793912.0,1,1,1,shape,shape,shape,90
13991,793912.0,0,3,,shape,shape,time out,91
13992,793912.0,1,1,1,shape,shape,shape,92
13993,793912.0,1,1,1,shape,shape,shape,93
13994,793912.0,1,1,3,color,color,color,94
13995,793912.0,1,1,3,color,color,color,95
13996,793912.0,1,1,3,color,color,color,96
13997,793912.0,1,1,3,color,color,color,97
13998,793912.0,1,1,3,color,color,color,98
13999,793912.0,1,1,3,color,color,color,99
14000,599007.0,0,2,2,shape,shape,number,0
14001,599007.0,1,1,1,shape,shape,shape,1
14002,599007.0,1,1,1,shape,shape,shape,2
14003,599007.0,1,1,1,shape,shape,shape,3
14004,599007.0,1,1,1,shape,shape,shape,4
14005,599007.0,1,1,1,shape,shape,shape,5
14006,599007.0,1,1,1,shape,shape,shape,6
14007,599007.0,1,1,1,shape,shape,shape,7
14008,599007.0,1,1,1,shape,shape,shape,8
14009,599007.0,1,1,1,shape,shape,shape,9
14010,599007.0,0,2,1,number,number,shape,10
14011,599007.0,0,2,3,number,number,color,11
14012,599007.0,1,1,2,number,number,number,12
14013,599007.0,1,1,2,number,number,number,13
14014,599007.0,1,1,2,number,number,number,14
14015,599007.0,1,1,2,number,number,number,15
14016,599007.0,1,1,2,number,number,number,16
14017,599007.0,1,1,2,number,number,number,17
14018,599007.0,1,1,2,number,number,number,18
14019,599007.0,0,2,1,color,color,shape,19
14020,599007.0,0,3,,color,color,time out,20
14021,599007.0,0,2,1,color,color,shape,21
14022,599007.0,1,1,3,color,color,color,22
14023,599007.0,1,1,3,color,color,color,23
14024,599007.0,1,1,3,color,color,color,24
14025,599007.0,1,1,3,color,color,color,25
14026,599007.0,1,1,3,color,color,color,26
14027,599007.0,1,1,1,shape,shape,shape,27
14028,599007.0,1,1,1,shape,shape,shape,28
14029,599007.0,1,1,1,shape,shape,shape,29
14030,599007.0,1,1,1,shape,shape,shape,30
14031,599007.0,1,1,1,shape,shape,shape,31
14032,599007.0,1,1,1,shape,shape,shape,32
14033,599007.0,1,1,1,shape,shape,shape,33
14034,599007.0,1,1,1,shape,shape,shape,34
14035,599007.0,0,2,3,number,number,color,35
14036,599007.0,0,2,3,number,number,color,36
14037,599007.0,1,1,2,number,number,number,37
14038,599007.0,1,1,2,number,number,number,38
14039,599007.0,1,1,2,number,number,number,39
14040,599007.0,1,1,2,number,number,number,40
14041,599007.0,1,1,2,number,number,number,41
14042,599007.0,0,2,1,color,color,shape,42
14043,599007.0,1,1,3,color,color,color,43
14044,599007.0,1,1,3,color,color,color,44
14045,599007.0,1,1,3,color,color,color,45
14046,599007.0,1,1,3,color,color,color,46
14047,599007.0,0,2,1,number,number,shape,47
14048,599007.0,0,2,3,number,number,color,48
14049,599007.0,0,2,1,number,number,shape,49
14050,599007.0,1,1,2,number,number,number,50
14051,599007.0,1,1,2,number,number,number,51
14052,599007.0,1,1,2,number,number,number,52
14053,599007.0,0,2,2,shape,shape,number,53
14054,599007.0,1,1,1,shape,shape,shape,54
14055,599007.0,1,1,1,shape,shape,shape,55
14056,599007.0,1,1,1,shape,shape,shape,56
14057,599007.0,1,1,1,shape,shape,shape,57
14058,599007.0,1,1,1,shape,shape,shape,58
14059,599007.0,1,1,1,shape,shape,shape,59
14060,599007.0,1,1,3,color,color,color,60
14061,599007.0,1,1,3,color,color,color,61
14062,599007.0,1,1,3,color,color,color,62
14063,599007.0,1,1,3,color,color,color,63
14064,599007.0,1,1,3,color,color,color,64
14065,599007.0,1,1,1,shape,shape,shape,65
14066,599007.0,1,1,1,shape,shape,shape,66
14067,599007.0,1,1,1,shape,shape,shape,67
14068,599007.0,1,1,1,shape,shape,shape,68
14069,599007.0,1,1,1,shape,shape,shape,69
14070,599007.0,0,2,1,number,number,shape,70
14071,599007.0,0,2,3,number,number,color,71
14072,599007.0,0,2,3,number,number,color,72
14073,599007.0,0,2,3,number,number,color,73
14074,599007.0,1,1,2,number,number,number,74
14075,599007.0,1,1,2,number,number,number,75
14076,599007.0,1,1,2,number,number,number,76
14077,599007.0,0,2,2,shape,shape,number,77
14078,599007.0,0,2,3,shape,shape,color,78
14079,599007.0,1,1,1,shape,shape,shape,79
14080,599007.0,1,1,1,shape,shape,shape,80
14081,599007.0,1,1,1,shape,shape,shape,81
14082,599007.0,1,1,1,shape,shape,shape,82
14083,599007.0,1,1,3,color,color,color,83
14084,599007.0,1,1,3,color,color,color,84
14085,599007.0,1,1,3,color,color,color,85
14086,599007.0,1,1,3,color,color,color,86
14087,599007.0,1,1,3,color,color,color,87
14088,599007.0,1,1,1,shape,shape,shape,88
14089,599007.0,1,1,1,shape,shape,shape,89
14090,599007.0,1,1,1,shape,shape,shape,90
14091,599007.0,1,1,1,shape,shape,shape,91
14092,599007.0,1,1,1,shape,shape,shape,92
14093,599007.0,1,1,1,shape,shape,shape,93
14094,599007.0,1,1,3,color,color,color,94
14095,599007.0,1,1,3,color,color,color,95
14096,599007.0,1,1,3,color,color,color,96
14097,599007.0,1,1,3,color,color,color,97
14098,599007.0,1,1,3,color,color,color,98
14099,599007.0,1,1,3,color,color,color,99
14100,181213.0,1,1,1,shape,shape,shape,0
14101,181213.0,1,1,1,shape,shape,shape,1
14102,181213.0,1,1,1,shape,shape,shape,2
14103,181213.0,1,1,1,shape,shape,shape,3
14104,181213.0,1,1,1,shape,shape,shape,4
14105,181213.0,1,1,1,shape,shape,shape,5
14106,181213.0,1,1,1,shape,shape,shape,6
14107,181213.0,1,1,1,shape,shape,shape,7
14108,181213.0,1,1,1,shape,shape,shape,8
14109,181213.0,1,1,1,shape,shape,shape,9
14110,181213.0,0,2,1,number,number,shape,10
14111,181213.0,0,2,3,number,number,color,11
14112,181213.0,1,1,2,number,number,number,12
14113,181213.0,1,1,2,number,number,number,13
14114,181213.0,1,1,2,number,number,number,14
14115,181213.0,1,1,2,number,number,number,15
14116,181213.0,1,1,2,number,number,number,16
14117,181213.0,1,1,2,number,number,number,17
14118,181213.0,1,1,2,number,number,number,18
14119,181213.0,0,2,1,color,color,shape,19
14120,181213.0,0,2,1,color,color,shape,20
14121,181213.0,0,2,1,color,color,shape,21
14122,181213.0,1,1,3,color,color,color,22
14123,181213.0,1,1,3,color,color,color,23
14124,181213.0,1,1,3,color,color,color,24
14125,181213.0,1,1,3,color,color,color,25
14126,181213.0,1,1,3,color,color,color,26
14127,181213.0,1,1,1,shape,shape,shape,27
14128,181213.0,1,1,1,shape,shape,shape,28
14129,181213.0,1,1,1,shape,shape,shape,29
14130,181213.0,1,1,1,shape,shape,shape,30
14131,181213.0,1,1,1,shape,shape,shape,31
14132,181213.0,1,1,1,shape,shape,shape,32
14133,181213.0,1,1,1,shape,shape,shape,33
14134,181213.0,1,1,1,shape,shape,shape,34
14135,181213.0,0,2,1,number,number,shape,35
14136,181213.0,0,2,3,number,number,color,36
14137,181213.0,1,1,2,number,number,number,37
14138,181213.0,1,1,2,number,number,number,38
14139,181213.0,1,1,2,number,number,number,39
14140,181213.0,1,1,2,number,number,number,40
14141,181213.0,1,1,2,number,number,number,41
14142,181213.0,0,2,1,color,color,shape,42
14143,181213.0,0,2,1,color,color,shape,43
14144,181213.0,1,1,3,color,color,color,44
14145,181213.0,1,1,3,color,color,color,45
14146,181213.0,1,1,3,color,color,color,46
14147,181213.0,0,2,1,number,number,shape,47
14148,181213.0,0,2,3,number,number,color,48
14149,181213.0,0,2,3,number,number,color,49
14150,181213.0,1,1,2,number,number,number,50
14151,181213.0,1,1,2,number,number,number,51
14152,181213.0,1,1,2,number,number,number,52
14153,181213.0,0,2,2,shape,shape,number,53
14154,181213.0,1,1,1,shape,shape,shape,54
14155,181213.0,1,1,1,shape,shape,shape,55
14156,181213.0,1,1,1,shape,shape,shape,56
14157,181213.0,1,1,1,shape,shape,shape,57
14158,181213.0,1,1,1,shape,shape,shape,58
14159,181213.0,1,1,1,shape,shape,shape,59
14160,181213.0,1,1,3,color,color,color,60
14161,181213.0,1,1,3,color,color,color,61
14162,181213.0,1,1,3,color,color,color,62
14163,181213.0,1,1,3,color,color,color,63
14164,181213.0,1,1,3,color,color,color,64
14165,181213.0,1,1,1,shape,shape,shape,65
14166,181213.0,1,1,1,shape,shape,shape,66
14167,181213.0,1,1,1,shape,shape,shape,67
14168,181213.0,1,1,1,shape,shape,shape,68
14169,181213.0,1,1,1,shape,shape,shape,69
14170,181213.0,0,2,1,number,number,shape,70
14171,181213.0,0,2,3,number,number,color,71
14172,181213.0,1,1,2,number,number,number,72
14173,181213.0,1,1,2,number,number,number,73
14174,181213.0,1,1,2,number,number,number,74
14175,181213.0,1,1,2,number,number,number,75
14176,181213.0,1,1,2,number,number,number,76
14177,181213.0,0,2,2,shape,shape,number,77
14178,181213.0,1,1,1,shape,shape,shape,78
14179,181213.0,1,1,1,shape,shape,shape,79
14180,181213.0,1,1,1,shape,shape,shape,80
14181,181213.0,1,1,1,shape,shape,shape,81
14182,181213.0,1,1,1,shape,shape,shape,82
14183,181213.0,1,1,3,color,color,color,83
14184,181213.0,1,1,3,color,color,color,84
14185,181213.0,1,1,3,color,color,color,85
14186,181213.0,1,1,3,color,color,color,86
14187,181213.0,1,1,3,color,color,color,87
14188,181213.0,1,1,1,shape,shape,shape,88
14189,181213.0,1,1,1,shape,shape,shape,89
14190,181213.0,1,1,1,shape,shape,shape,90
14191,181213.0,1,1,1,shape,shape,shape,91
14192,181213.0,1,1,1,shape,shape,shape,92
14193,181213.0,1,1,1,shape,shape,shape,93
14194,181213.0,1,1,3,color,color,color,94
14195,181213.0,1,1,3,color,color,color,95
14196,181213.0,1,1,3,color,color,color,96
14197,181213.0,1,1,3,color,color,color,97
14198,181213.0,1,1,3,color,color,color,98
14199,181213.0,1,1,3,color,color,color,99
14200,690573.0,0,2,2,shape,shape,number,0
14201,690573.0,0,2,3,shape,shape,color,1
14202,690573.0,0,2,2,shape,shape,number,2
14203,690573.0,0,2,3,shape,shape,color,3
14204,690573.0,1,1,1,shape,shape,shape,4
14205,690573.0,1,1,1,shape,shape,shape,5
14206,690573.0,1,1,1,shape,shape,shape,6
14207,690573.0,1,1,1,shape,shape,shape,7
14208,690573.0,1,1,1,shape,shape,shape,8
14209,690573.0,1,1,1,shape,shape,shape,9
14210,690573.0,0,2,3,number,number,color,10
14211,690573.0,1,1,2,number,number,number,11
14212,690573.0,0,2,3,number,number,color,12
14213,690573.0,0,2,3,number,number,color,13
14214,690573.0,1,1,2,number,number,number,14
14215,690573.0,1,1,2,number,number,number,15
14216,690573.0,1,1,2,number,number,number,16
14217,690573.0,1,1,2,number,number,number,17
14218,690573.0,0,2,1,number,number,shape,18
14219,690573.0,0,2,1,color,color,shape,19
14220,690573.0,0,2,1,color,color,shape,20
14221,690573.0,0,2,2,color,color,number,21
14222,690573.0,1,1,3,color,color,color,22
14223,690573.0,1,1,3,color,color,color,23
14224,690573.0,1,1,3,color,color,color,24
14225,690573.0,1,1,3,color,color,color,25
14226,690573.0,1,1,3,color,color,color,26
14227,690573.0,1,1,1,shape,shape,shape,27
14228,690573.0,1,1,1,shape,shape,shape,28
14229,690573.0,1,1,1,shape,shape,shape,29
14230,690573.0,1,1,1,shape,shape,shape,30
14231,690573.0,1,1,1,shape,shape,shape,31
14232,690573.0,1,1,1,shape,shape,shape,32
14233,690573.0,1,1,1,shape,shape,shape,33
14234,690573.0,1,1,1,shape,shape,shape,34
14235,690573.0,0,2,1,number,number,shape,35
14236,690573.0,1,1,2,number,number,number,36
14237,690573.0,1,1,2,number,number,number,37
14238,690573.0,1,1,2,number,number,number,38
14239,690573.0,1,1,2,number,number,number,39
14240,690573.0,1,1,2,number,number,number,40
14241,690573.0,1,1,2,number,number,number,41
14242,690573.0,0,2,1,color,color,shape,42
14243,690573.0,0,2,1,color,color,shape,43
14244,690573.0,1,1,3,color,color,color,44
14245,690573.0,1,1,3,color,color,color,45
14246,690573.0,1,1,3,color,color,color,46
14247,690573.0,0,2,3,number,number,color,47
14248,690573.0,1,1,2,number,number,number,48
14249,690573.0,1,1,2,number,number,number,49
14250,690573.0,1,1,2,number,number,number,50
14251,690573.0,1,1,2,number,number,number,51
14252,690573.0,0,2,3,number,number,color,52
14253,690573.0,0,2,3,shape,shape,color,53
14254,690573.0,0,2,2,shape,shape,number,54
14255,690573.0,0,2,3,shape,shape,color,55
14256,690573.0,1,1,1,shape,shape,shape,56
14257,690573.0,1,1,1,shape,shape,shape,57
14258,690573.0,1,1,1,shape,shape,shape,58
14259,690573.0,1,1,1,shape,shape,shape,59
14260,690573.0,1,1,3,color,color,color,60
14261,690573.0,1,1,3,color,color,color,61
14262,690573.0,1,1,3,color,color,color,62
14263,690573.0,1,1,3,color,color,color,63
14264,690573.0,1,1,3,color,color,color,64
14265,690573.0,1,1,1,shape,shape,shape,65
14266,690573.0,1,1,1,shape,shape,shape,66
14267,690573.0,1,1,1,shape,shape,shape,67
14268,690573.0,0,2,2,shape,shape,number,68
14269,690573.0,1,1,1,shape,shape,shape,69
14270,690573.0,0,2,3,number,number,color,70
14271,690573.0,1,1,2,number,number,number,71
14272,690573.0,1,1,2,number,number,number,72
14273,690573.0,1,1,2,number,number,number,73
14274,690573.0,1,1,2,number,number,number,74
14275,690573.0,1,1,2,number,number,number,75
14276,690573.0,1,1,2,number,number,number,76
14277,690573.0,0,2,2,shape,shape,number,77
14278,690573.0,1,1,1,shape,shape,shape,78
14279,690573.0,0,2,3,shape,shape,color,79
14280,690573.0,0,2,3,shape,shape,color,80
14281,690573.0,1,1,1,shape,shape,shape,81
14282,690573.0,1,1,1,shape,shape,shape,82
14283,690573.0,1,1,3,color,color,color,83
14284,690573.0,1,1,3,color,color,color,84
14285,690573.0,1,1,3,color,color,color,85
14286,690573.0,1,1,3,color,color,color,86
14287,690573.0,1,1,3,color,color,color,87
14288,690573.0,1,1,1,shape,shape,shape,88
14289,690573.0,1,1,1,shape,shape,shape,89
14290,690573.0,1,1,1,shape,shape,shape,90
14291,690573.0,1,1,1,shape,shape,shape,91
14292,690573.0,1,1,1,shape,shape,shape,92
14293,690573.0,1,1,1,shape,shape,shape,93
14294,690573.0,1,1,3,color,color,color,94
14295,690573.0,1,1,3,color,color,color,95
14296,690573.0,1,1,3,color,color,color,96
14297,690573.0,1,1,3,color,color,color,97
14298,690573.0,1,1,3,color,color,color,98
14299,690573.0,1,1,3,color,color,color,99
14300,652890.0,0,2,2,shape,shape,number,0
14301,652890.0,1,1,1,shape,shape,shape,1
14302,652890.0,1,1,1,shape,shape,shape,2
14303,652890.0,1,1,1,shape,shape,shape,3
14304,652890.0,1,1,1,shape,shape,shape,4
14305,652890.0,1,1,1,shape,shape,shape,5
14306,652890.0,1,1,1,shape,shape,shape,6
14307,652890.0,1,1,1,shape,shape,shape,7
14308,652890.0,1,1,1,shape,shape,shape,8
14309,652890.0,1,1,1,shape,shape,shape,9
14310,652890.0,0,2,3,number,number,color,10
14311,652890.0,0,2,3,number,number,color,11
14312,652890.0,1,1,2,number,number,number,12
14313,652890.0,1,1,2,number,number,number,13
14314,652890.0,0,2,3,number,number,color,14
14315,652890.0,1,1,2,number,number,number,15
14316,652890.0,1,1,2,number,number,number,16
14317,652890.0,1,1,2,number,number,number,17
14318,652890.0,1,1,2,number,number,number,18
14319,652890.0,0,2,1,color,color,shape,19
14320,652890.0,0,2,1,color,color,shape,20
14321,652890.0,1,1,3,color,color,color,21
14322,652890.0,1,1,3,color,color,color,22
14323,652890.0,1,1,3,color,color,color,23
14324,652890.0,1,1,3,color,color,color,24
14325,652890.0,1,1,3,color,color,color,25
14326,652890.0,1,1,3,color,color,color,26
14327,652890.0,1,1,1,shape,shape,shape,27
14328,652890.0,1,1,1,shape,shape,shape,28
14329,652890.0,1,1,1,shape,shape,shape,29
14330,652890.0,1,1,1,shape,shape,shape,30
14331,652890.0,1,1,1,shape,shape,shape,31
14332,652890.0,1,1,1,shape,shape,shape,32
14333,652890.0,1,1,1,shape,shape,shape,33
14334,652890.0,1,1,1,shape,shape,shape,34
14335,652890.0,0,2,1,number,number,shape,35
14336,652890.0,1,1,2,number,number,number,36
14337,652890.0,1,1,2,number,number,number,37
14338,652890.0,1,1,2,number,number,number,38
14339,652890.0,1,1,2,number,number,number,39
14340,652890.0,1,1,2,number,number,number,40
14341,652890.0,1,1,2,number,number,number,41
14342,652890.0,0,2,1,color,color,shape,42
14343,652890.0,1,1,3,color,color,color,43
14344,652890.0,1,1,3,color,color,color,44
